Well 1-1,Well 1-2,Well 1-3,Well 1-4,Well 1-5,Well 1-6,Well 1-7,Well 1-8,Well 1-9,Well 1-10,Well 1-11,Well 1-12,Well 2-1,Well 2-2,Well 2-3,Well 2-4,Well 2-5,Well 2-6,Well 2-7,Well 2-8,Well 2-9,Well 2-10,Well 2-11,Well 2-12,Well 3-1,Well 3-2,Well 3-3,Well 3-4,Well 3-5,Well 3-6,Well 3-7,Well 3-8,Well 3-9,Well 3-10,Well 3-11,Well 3-12,Well 4-1,Well 4-2,Well 4-3,Well 4-4,Well 4-5,Well 4-6,Well 4-7,Well 4-8,Well 4-9,Well 4-10,Well 4-11,Well 4-12,Well 5-1,Well 5-2,Well 5-3,Well 5-4,Well 5-5,Well 5-6,Well 5-7,Well 5-8,Well 5-9,Well 5-10,Well 5-11,Well 5-12,Well 6-1,Well 6-2,Well 6-3,Well 6-4,Well 6-5,Well 6-6,Well 6-7,Well 6-8,Well 6-9,Well 6-10,Well 6-11,Well 6-12
32.27272727272727,36.18181818181818,45.63636363636363,47.81818181818182,59.63636363636363,59.54545454545455,59.0,55.27272727272727,53.27272727272727,48.63636363636363,40.0,35.45454545454545,33.63636363636363,39.36363636363637,44.0,50.27272727272727,57.36363636363637,59.0,57.54545454545455,54.63636363636363,51.90909090909091,38.45454545454545,24.90909090909091,31.0,38.36363636363637,44.27272727272727,50.81818181818182,53.0,58.0,58.18181818181818,52.18181818181818,53.81818181818182,53.90909090909091,46.63636363636363,43.0,39.81818181818182,37.27272727272727,46.27272727272727,52.0,54.72727272727273,60.18181818181818,58.54545454545455,59.18181818181818,57.72727272727273,57.36363636363637,40.27272727272727,37.81818181818182,31.363636363636363,37.90909090909091,45.09090909090909,48.81818181818182,49.63636363636363,51.72727272727273,52.90909090909091,52.18181818181818,51.54545454545455,55.54545454545455,48.09090909090909,41.72727272727273,36.36363636363637,37.72727272727273,43.63636363636363,49.54545454545455,53.0,51.0,53.27272727272727,42.63636363636363,40.36363636363637,45.27272727272727,33.0,28.09090909090909,25.90909090909091
33.36363636363637,36.90909090909091,45.81818181818182,49.45454545454545,61.0,61.72727272727273,58.27272727272727,58.63636363636363,54.72727272727273,49.0,39.36363636363637,34.27272727272727,33.27272727272727,39.27272727272727,42.90909090909091,49.45454545454545,58.54545454545455,59.45454545454545,57.63636363636363,56.09090909090909,53.63636363636363,35.27272727272727,32.09090909090909,31.0,38.45454545454545,45.72727272727273,51.27272727272727,52.90909090909091,57.0,57.27272727272727,54.54545454545455,53.0,52.81818181818182,46.63636363636363,42.18181818181818,39.27272727272727,39.27272727272727,47.45454545454545,50.0,55.36363636363637,57.63636363636363,55.45454545454545,57.36363636363637,57.81818181818182,59.36363636363637,41.36363636363637,34.90909090909091,32.81818181818182,37.81818181818182,45.09090909090909,45.90909090909091,51.09090909090909,50.90909090909091,50.54545454545455,52.09090909090909,52.0,55.54545454545455,49.18181818181818,41.90909090909091,37.72727272727273,37.09090909090909,43.54545454545455,49.27272727272727,53.72727272727273,51.90909090909091,51.27272727272727,40.90909090909091,40.27272727272727,45.27272727272727,33.18181818181818,29.09090909090909,23.545454545454547
33.18181818181818,36.72727272727273,46.36363636363637,48.0,60.36363636363637,60.27272727272727,57.45454545454545,57.90909090909091,52.72727272727273,48.45454545454545,40.0,34.90909090909091,32.72727272727273,38.54545454545455,42.45454545454545,50.81818181818182,58.27272727272727,57.54545454545455,55.81818181818182,55.45454545454545,52.36363636363637,35.63636363636363,33.72727272727273,28.90909090909091,37.72727272727273,45.0,49.09090909090909,53.54545454545455,56.90909090909091,57.90909090909091,52.18181818181818,52.0,52.09090909090909,46.63636363636363,44.36363636363637,39.18181818181818,38.09090909090909,47.18181818181818,50.27272727272727,55.0,58.54545454545455,57.09090909090909,56.90909090909091,58.45454545454545,60.09090909090909,43.72727272727273,37.45454545454545,32.0,38.45454545454545,43.54545454545455,48.0,49.45454545454545,49.09090909090909,50.36363636363637,52.45454545454545,51.18181818181818,54.36363636363637,46.90909090909091,44.18181818181818,37.54545454545455,39.63636363636363,43.63636363636363,48.90909090909091,52.72727272727273,49.54545454545455,51.63636363636363,41.45454545454545,40.18181818181818,44.18181818181818,32.72727272727273,28.272727272727273,24.818181818181817
32.81818181818182,39.63636363636363,45.63636363636363,49.27272727272727,58.09090909090909,58.90909090909091,59.81818181818182,56.36363636363637,54.0,49.18181818181818,40.36363636363637,35.09090909090909,34.18181818181818,39.63636363636363,43.36363636363637,49.90909090909091,58.0,57.09090909090909,56.45454545454545,55.36363636363637,53.45454545454545,36.81818181818182,33.63636363636363,27.90909090909091,37.18181818181818,43.90909090909091,51.27272727272727,52.45454545454545,57.0,58.54545454545455,52.54545454545455,53.27272727272727,53.0,46.36363636363637,43.81818181818182,40.72727272727273,38.18181818181818,46.09090909090909,51.27272727272727,54.54545454545455,58.54545454545455,56.72727272727273,55.63636363636363,60.09090909090909,59.45454545454545,42.90909090909091,36.18181818181818,32.81818181818182,39.18181818181818,43.90909090909091,47.54545454545455,49.81818181818182,50.0,51.18181818181818,52.18181818181818,52.0,52.72727272727273,46.72727272727273,42.36363636363637,38.36363636363637,38.09090909090909,42.54545454545455,50.90909090909091,53.27272727272727,50.72727272727273,52.36363636363637,39.18181818181818,41.90909090909091,41.27272727272727,31.90909090909091,28.09090909090909,23.636363636363637
30.636363636363637,39.27272727272727,45.45454545454545,48.27272727272727,56.45454545454545,61.81818181818182,59.0,57.72727272727273,52.72727272727273,48.54545454545455,39.0,33.63636363636363,34.36363636363637,37.54545454545455,42.09090909090909,49.54545454545455,57.45454545454545,56.90909090909091,55.18181818181818,55.0,51.18181818181818,35.09090909090909,34.18181818181818,29.0,37.72727272727273,46.18181818181818,48.81818181818182,51.45454545454545,57.09090909090909,57.45454545454545,52.0,52.54545454545455,53.36363636363637,46.36363636363637,42.63636363636363,38.36363636363637,38.0,46.36363636363637,50.36363636363637,54.45454545454545,58.63636363636363,57.63636363636363,54.0,56.63636363636363,58.27272727272727,43.45454545454545,37.36363636363637,33.27272727272727,40.81818181818182,42.36363636363637,47.09090909090909,48.09090909090909,49.27272727272727,48.72727272727273,51.54545454545455,50.36363636363637,54.09090909090909,49.18181818181818,42.27272727272727,38.36363636363637,36.45454545454545,42.81818181818182,48.45454545454545,53.27272727272727,51.27272727272727,51.81818181818182,40.81818181818182,41.45454545454545,39.63636363636363,30.0,27.454545454545453,25.272727272727273
32.54545454545455,39.72727272727273,45.45454545454545,49.63636363636363,59.45454545454545,62.18181818181818,57.27272727272727,57.45454545454545,53.27272727272727,47.45454545454545,39.18181818181818,32.54545454545455,36.09090909090909,37.54545454545455,40.90909090909091,49.90909090909091,58.09090909090909,57.45454545454545,55.27272727272727,56.63636363636363,51.90909090909091,36.09090909090909,32.63636363636363,28.363636363636363,37.72727272727273,44.27272727272727,48.81818181818182,53.0,55.81818181818182,56.81818181818182,51.36363636363637,51.72727272727273,51.90909090909091,46.72727272727273,42.18181818181818,39.0,39.45454545454545,45.18181818181818,51.09090909090909,55.81818181818182,58.63636363636363,59.09090909090909,53.63636363636363,57.54545454545455,57.45454545454545,43.36363636363637,38.0,32.90909090909091,39.36363636363637,42.54545454545455,46.27272727272727,47.54545454545455,48.0,49.27272727272727,50.63636363636363,51.63636363636363,53.45454545454545,45.72727272727273,42.90909090909091,37.45454545454545,37.72727272727273,41.09090909090909,48.63636363636363,51.27272727272727,50.09090909090909,49.81818181818182,39.81818181818182,42.0,43.54545454545455,30.818181818181817,27.727272727272727,25.272727272727273
30.90909090909091,40.63636363636363,46.27272727272727,48.54545454545455,58.27272727272727,61.27272727272727,57.90909090909091,56.90909090909091,54.36363636363637,47.18181818181818,41.18181818181818,34.18181818181818,34.63636363636363,36.27272727272727,41.0,50.27272727272727,55.81818181818182,58.18181818181818,54.90909090909091,54.72727272727273,52.09090909090909,34.18181818181818,31.636363636363637,27.818181818181817,38.72727272727273,45.0,50.27272727272727,53.27272727272727,57.63636363636363,57.45454545454545,53.0,51.63636363636363,54.27272727272727,45.63636363636363,43.63636363636363,39.54545454545455,40.09090909090909,46.18181818181818,50.81818181818182,56.27272727272727,56.72727272727273,58.27272727272727,51.81818181818182,54.09090909090909,55.27272727272727,41.54545454545455,37.18181818181818,33.72727272727273,37.81818181818182,42.63636363636363,45.18181818181818,45.90909090909091,47.27272727272727,49.81818181818182,50.81818181818182,52.0,52.72727272727273,43.09090909090909,42.81818181818182,38.45454545454545,35.63636363636363,42.18181818181818,46.81818181818182,51.18181818181818,47.90909090909091,50.09090909090909,41.81818181818182,41.45454545454545,43.0,30.0,28.0,25.454545454545453
31.272727272727273,38.45454545454545,45.45454545454545,48.27272727272727,57.36363636363637,59.18181818181818,57.54545454545455,57.90909090909091,55.81818181818182,49.36363636363637,39.09090909090909,33.18181818181818,23.818181818181817,36.90909090909091,41.09090909090909,50.0,56.63636363636363,56.36363636363637,52.81818181818182,54.54545454545455,51.09090909090909,35.0,30.272727272727273,27.636363636363637,40.09090909090909,44.0,48.72727272727273,51.54545454545455,55.90909090909091,57.90909090909091,53.18181818181818,50.81818181818182,54.72727272727273,47.45454545454545,41.45454545454545,39.18181818181818,40.27272727272727,44.90909090909091,50.18181818181818,54.81818181818182,56.54545454545455,58.36363636363637,50.18181818181818,54.63636363636363,55.36363636363637,41.18181818181818,37.0,34.45454545454545,38.90909090909091,40.18181818181818,45.54545454545455,47.81818181818182,46.54545454545455,48.18181818181818,51.45454545454545,51.36363636363637,53.54545454545455,43.18181818181818,44.27272727272727,38.72727272727273,37.0,40.81818181818182,46.09090909090909,50.54545454545455,48.36363636363637,49.27272727272727,40.90909090909091,39.54545454545455,43.63636363636363,33.09090909090909,28.90909090909091,26.272727272727273
33.72727272727273,39.18181818181818,45.0,48.0,58.36363636363637,60.27272727272727,56.54545454545455,57.27272727272727,54.63636363636363,48.36363636363637,40.54545454545455,33.90909090909091,28.90909090909091,38.0,42.63636363636363,51.63636363636363,56.45454545454545,57.18181818181818,54.09090909090909,53.54545454545455,52.0,34.45454545454545,30.363636363636363,26.818181818181817,37.27272727272727,42.63636363636363,48.36363636363637,52.18181818181818,54.45454545454545,55.72727272727273,52.63636363636363,50.81818181818182,54.54545454545455,48.0,41.81818181818182,40.18181818181818,41.72727272727273,44.45454545454545,51.0,57.45454545454545,58.0,56.27272727272727,46.27272727272727,52.0,52.09090909090909,41.63636363636363,38.09090909090909,34.0,39.0,40.45454545454545,45.27272727272727,47.45454545454545,44.27272727272727,46.0,51.72727272727273,52.18181818181818,53.90909090909091,41.54545454545455,35.81818181818182,39.0,38.81818181818182,42.09090909090909,44.45454545454545,49.27272727272727,44.54545454545455,46.72727272727273,39.63636363636363,40.27272727272727,42.72727272727273,31.90909090909091,28.181818181818183,25.727272727272727
34.45454545454545,40.90909090909091,44.0,48.72727272727273,58.54545454545455,59.63636363636363,57.0,57.54545454545455,56.27272727272727,47.54545454545455,40.36363636363637,32.27272727272727,30.545454545454547,36.0,41.72727272727273,50.0,56.18181818181818,56.27272727272727,54.09090909090909,55.36363636363637,52.45454545454545,35.27272727272727,28.90909090909091,25.818181818181817,40.0,44.45454545454545,49.45454545454545,52.09090909090909,56.27272727272727,55.54545454545455,51.90909090909091,51.45454545454545,54.0,46.09090909090909,45.36363636363637,39.81818181818182,40.90909090909091,46.18181818181818,49.45454545454545,55.36363636363637,58.0,57.72727272727273,40.63636363636363,51.36363636363637,47.72727272727273,41.18181818181818,38.0,31.90909090909091,37.27272727272727,39.72727272727273,45.54545454545455,44.54545454545455,42.54545454545455,45.63636363636363,53.09090909090909,51.90909090909091,54.09090909090909,37.0,32.27272727272727,28.181818181818183,35.81818181818182,40.09090909090909,42.09090909090909,47.18181818181818,41.63636363636363,43.45454545454545,41.18181818181818,38.45454545454545,43.81818181818182,31.636363636363637,28.545454545454547,27.454545454545453
22.636363636363637,32.09090909090909,45.90909090909091,49.45454545454545,57.45454545454545,59.09090909090909,58.81818181818182,56.36363636363637,55.45454545454545,48.72727272727273,44.27272727272727,31.636363636363637,33.27272727272727,36.90909090909091,39.72727272727273,48.90909090909091,57.72727272727273,55.90909090909091,53.72727272727273,52.72727272727273,52.09090909090909,36.27272727272727,29.272727272727273,29.272727272727273,39.36363636363637,45.36363636363637,49.27272727272727,52.90909090909091,54.63636363636363,58.09090909090909,53.36363636363637,50.09090909090909,52.18181818181818,46.18181818181818,43.90909090909091,37.90909090909091,39.81818181818182,46.0,51.18181818181818,56.81818181818182,56.63636363636363,56.36363636363637,35.54545454545455,47.36363636363637,43.90909090909091,40.09090909090909,36.81818181818182,29.727272727272727,35.63636363636363,38.0,44.0,41.63636363636363,40.18181818181818,45.09090909090909,50.27272727272727,50.90909090909091,56.36363636363637,31.0,28.454545454545453,22.0,36.27272727272727,39.0,37.81818181818182,43.36363636363637,34.45454545454545,39.72727272727273,40.0,36.36363636363637,43.81818181818182,32.0,29.454545454545453,28.636363636363637
26.0,32.63636363636363,45.09090909090909,48.54545454545455,56.90909090909091,58.36363636363637,58.63636363636363,59.36363636363637,55.72727272727273,48.72727272727273,43.09090909090909,30.90909090909091,32.90909090909091,38.45454545454545,41.0,47.90909090909091,58.0,55.63636363636363,52.18181818181818,51.09090909090909,52.63636363636363,34.63636363636363,28.727272727272727,30.0,38.45454545454545,43.27272727272727,47.45454545454545,54.54545454545455,55.36363636363637,56.18181818181818,53.45454545454545,52.0,53.54545454545455,45.54545454545455,43.18181818181818,38.18181818181818,40.63636363636363,44.63636363636363,49.36363636363637,55.36363636363637,55.54545454545455,57.09090909090909,30.454545454545453,41.72727272727273,36.63636363636363,36.36363636363637,35.90909090909091,29.545454545454547,35.63636363636363,37.45454545454545,43.09090909090909,38.36363636363637,37.09090909090909,41.90909090909091,50.81818181818182,51.0,55.72727272727273,25.636363636363637,23.545454545454547,17.90909090909091,35.81818181818182,36.27272727272727,32.27272727272727,35.36363636363637,27.0,30.272727272727273,39.09090909090909,37.45454545454545,43.36363636363637,31.90909090909091,28.181818181818183,28.363636363636363
29.90909090909091,35.36363636363637,47.18181818181818,50.0,57.27272727272727,59.27272727272727,58.0,57.18181818181818,55.18181818181818,46.81818181818182,43.81818181818182,28.454545454545453,33.72727272727273,36.0,40.63636363636363,47.36363636363637,56.0,55.81818181818182,50.90909090909091,50.0,51.45454545454545,34.63636363636363,29.363636363636363,29.727272727272727,41.09090909090909,43.45454545454545,47.63636363636363,54.27272727272727,54.09090909090909,56.54545454545455,52.36363636363637,51.72727272727273,53.72727272727273,45.63636363636363,42.63636363636363,35.27272727272727,39.90909090909091,44.63636363636363,49.81818181818182,57.09090909090909,56.72727272727273,57.81818181818182,24.818181818181817,35.90909090909091,29.272727272727273,32.81818181818182,33.45454545454545,28.90909090909091,36.09090909090909,35.0,39.18181818181818,32.0,30.181818181818183,37.09090909090909,51.72727272727273,49.90909090909091,57.36363636363637,21.0,19.545454545454547,14.272727272727273,36.36363636363637,31.454545454545453,24.636363636363637,27.09090909090909,22.818181818181817,24.90909090909091,40.09090909090909,36.72727272727273,44.36363636363637,33.09090909090909,28.454545454545453,29.09090909090909
29.90909090909091,35.54545454545455,44.63636363636363,47.36363636363637,57.0,57.09090909090909,57.18181818181818,57.54545454545455,54.72727272727273,47.45454545454545,40.81818181818182,26.636363636363637,34.54545454545455,36.90909090909091,41.36363636363637,47.0,54.63636363636363,55.09090909090909,51.27272727272727,47.27272727272727,49.09090909090909,34.18181818181818,29.636363636363637,29.272727272727273,39.09090909090909,43.54545454545455,47.63636363636363,52.27272727272727,51.0,52.72727272727273,50.81818181818182,50.36363636363637,51.36363636363637,42.63636363636363,43.63636363636363,29.454545454545453,41.63636363636363,45.36363636363637,48.81818181818182,57.45454545454545,56.0,56.09090909090909,20.818181818181817,32.27272727272727,23.727272727272727,27.363636363636363,29.90909090909091,24.818181818181817,34.0,30.727272727272727,33.09090909090909,26.0,25.272727272727273,29.90909090909091,52.36363636363637,50.81818181818182,57.72727272727273,15.636363636363637,15.363636363636363,11.909090909090908,33.27272727272727,27.272727272727273,18.818181818181817,21.636363636363637,16.90909090909091,19.818181818181817,37.09090909090909,35.18181818181818,43.36363636363637,32.36363636363637,29.454545454545453,26.727272727272727
32.63636363636363,36.0,46.09090909090909,48.27272727272727,54.90909090909091,57.63636363636363,56.63636363636363,58.27272727272727,56.27272727272727,47.81818181818182,40.72727272727273,24.363636363636363,33.72727272727273,37.45454545454545,42.27272727272727,44.72727272727273,54.45454545454545,53.18181818181818,47.45454545454545,44.90909090909091,46.63636363636363,35.72727272727273,29.09090909090909,28.90909090909091,40.09090909090909,42.27272727272727,46.54545454545455,51.72727272727273,49.09090909090909,53.72727272727273,53.0,51.90909090909091,51.27272727272727,42.63636363636363,39.63636363636363,28.636363636363637,41.0,44.72727272727273,49.27272727272727,55.18181818181818,54.09090909090909,55.63636363636363,16.0,26.0,20.272727272727273,22.181818181818183,25.90909090909091,22.545454545454547,33.90909090909091,25.09090909090909,25.818181818181817,20.363636363636363,20.09090909090909,24.181818181818183,51.81818181818182,51.81818181818182,56.54545454545455,12.909090909090908,12.727272727272727,9.454545454545455,33.0,20.90909090909091,13.818181818181818,15.363636363636363,12.363636363636363,14.0,38.27272727272727,35.36363636363637,43.09090909090909,30.818181818181817,28.90909090909091,28.09090909090909
31.272727272727273,36.63636363636363,45.54545454545455,47.0,54.36363636363637,57.27272727272727,60.27272727272727,57.36363636363637,53.54545454545455,46.0,37.27272727272727,22.727272727272727,33.27272727272727,36.90909090909091,41.45454545454545,42.36363636363637,52.36363636363637,51.54545454545455,43.09090909090909,42.27272727272727,43.36363636363637,36.90909090909091,28.545454545454547,30.272727272727273,40.0,43.09090909090909,44.81818181818182,49.0,45.36363636363637,51.81818181818182,51.27272727272727,52.0,51.09090909090909,39.81818181818182,36.09090909090909,26.181818181818183,41.27272727272727,45.36363636363637,47.36363636363637,54.90909090909091,54.27272727272727,54.18181818181818,12.818181818181818,21.818181818181817,14.363636363636363,17.727272727272727,21.636363636363637,20.0,32.18181818181818,20.09090909090909,19.727272727272727,15.545454545454545,15.363636363636363,18.545454545454547,51.45454545454545,50.0,56.27272727272727,11.272727272727273,9.818181818181818,7.909090909090909,29.09090909090909,15.181818181818182,9.272727272727273,12.272727272727273,9.272727272727273,10.545454545454545,36.18181818181818,35.18181818181818,42.45454545454545,30.272727272727273,28.0,24.818181818181817
33.27272727272727,37.18181818181818,45.0,47.81818181818182,53.0,57.27272727272727,59.90909090909091,56.36363636363637,54.18181818181818,43.45454545454545,34.45454545454545,22.90909090909091,35.36363636363637,36.09090909090909,40.09090909090909,40.63636363636363,49.90909090909091,49.54545454545455,40.81818181818182,37.27272727272727,38.54545454545455,35.27272727272727,28.636363636363637,30.636363636363637,38.09090909090909,41.63636363636363,43.27272727272727,47.27272727272727,41.54545454545455,48.63636363636363,53.36363636363637,51.09090909090909,52.09090909090909,35.72727272727273,34.09090909090909,22.272727272727273,40.18181818181818,42.09090909090909,47.72727272727273,50.90909090909091,52.54545454545455,51.45454545454545,11.090909090909092,16.181818181818183,11.636363636363637,13.909090909090908,17.363636363636363,16.818181818181817,27.636363636363637,15.181818181818182,16.09090909090909,13.818181818181818,12.636363636363637,14.818181818181818,50.54545454545455,50.36363636363637,55.36363636363637,8.636363636363637,7.818181818181818,6.454545454545454,27.272727272727273,12.090909090909092,8.636363636363637,9.545454545454545,8.363636363636363,9.454545454545455,37.27272727272727,34.90909090909091,39.90909090909091,29.818181818181817,26.727272727272727,23.90909090909091
32.09090909090909,39.0,44.36363636363637,45.54545454545455,52.72727272727273,54.36363636363637,58.90909090909091,56.90909090909091,52.27272727272727,42.54545454545455,33.18181818181818,23.181818181818183,35.27272727272727,35.81818181818182,39.72727272727273,40.54545454545455,48.0,47.54545454545455,36.27272727272727,34.90909090909091,34.09090909090909,34.36363636363637,28.181818181818183,27.90909090909091,38.18181818181818,41.09090909090909,39.54545454545455,43.54545454545455,39.81818181818182,46.18181818181818,51.45454545454545,49.09090909090909,47.90909090909091,31.818181818181817,30.818181818181817,21.545454545454547,40.36363636363637,44.09090909090909,43.54545454545455,49.18181818181818,50.54545454545455,47.63636363636363,9.181818181818182,12.454545454545455,9.909090909090908,13.545454545454545,15.0,15.636363636363637,22.636363636363637,11.909090909090908,12.090909090909092,10.545454545454545,10.272727272727273,11.818181818181818,50.0,50.18181818181818,55.81818181818182,8.090909090909092,8.090909090909092,5.545454545454546,20.363636363636363,9.272727272727273,7.363636363636363,8.0,6.545454545454546,7.090909090909091,35.36363636363637,32.0,38.18181818181818,28.0,25.09090909090909,21.363636363636363
33.09090909090909,37.81818181818182,43.09090909090909,45.27272727272727,50.54545454545455,54.45454545454545,59.09090909090909,54.0,49.54545454545455,41.18181818181818,32.63636363636363,22.818181818181817,35.81818181818182,35.72727272727273,39.27272727272727,40.18181818181818,47.63636363636363,46.81818181818182,33.45454545454545,31.272727272727273,32.09090909090909,35.63636363636363,28.454545454545453,29.272727272727273,39.27272727272727,38.90909090909091,37.54545454545455,42.27272727272727,40.09090909090909,43.63636363636363,52.09090909090909,49.36363636363637,49.72727272727273,30.272727272727273,28.09090909090909,19.727272727272727,41.0,42.45454545454545,41.54545454545455,47.09090909090909,48.18181818181818,44.27272727272727,9.545454545454545,9.818181818181818,8.818181818181818,11.090909090909092,14.0,15.181818181818182,16.09090909090909,9.636363636363637,10.272727272727273,9.545454545454545,11.090909090909092,9.909090909090908,51.54545454545455,51.0,54.72727272727273,6.454545454545454,6.7272727272727275,5.2727272727272725,13.727272727272727,7.909090909090909,6.0,7.454545454545454,5.909090909090909,7.0,34.54545454545455,30.636363636363637,33.45454545454545,25.636363636363637,23.363636363636363,22.363636363636363
