Well 1-1,Well 1-2,Well 1-3,Well 1-4,Well 1-5,Well 1-6,Well 1-7,Well 1-8,Well 1-9,Well 1-10,Well 1-11,Well 2-1,Well 2-2,Well 2-3,Well 2-4,Well 2-5,Well 2-6,Well 2-7,Well 2-8,Well 2-9,Well 2-10,Well 2-11,Well 3-1,Well 3-2,Well 3-3,Well 3-4,Well 3-5,Well 3-6,Well 3-7,Well 3-8,Well 3-9,Well 3-10,Well 3-11,Well 4-1,Well 4-2,Well 4-3,Well 4-4,Well 4-5,Well 4-6,Well 4-7,Well 4-8,Well 4-9,Well 4-10,Well 4-11,Well 5-1,Well 5-2,Well 5-3,Well 5-4,Well 5-5,Well 5-6,Well 5-7,Well 5-8,Well 5-9,Well 5-10,Well 5-11,Well 6-1,Well 6-2,Well 6-3,Well 6-4,Well 6-5,Well 6-6,Well 6-7,Well 6-8,Well 6-9,Well 6-10,Well 6-11
15.0,14.272727272727273,17.181818181818183,14.727272727272727,16.09090909090909,15.909090909090908,16.90909090909091,16.545454545454547,18.363636363636363,18.0,16.727272727272727,21.545454545454547,18.454545454545453,19.181818181818183,19.90909090909091,20.181818181818183,21.90909090909091,21.0,21.09090909090909,20.636363636363637,19.90909090909091,20.0,38.72727272727273,45.54545454545455,41.81818181818182,46.27272727272727,45.72727272727273,47.63636363636363,44.0,46.54545454545455,38.0,36.36363636363637,37.45454545454545,41.45454545454545,47.63636363636363,46.36363636363637,47.09090909090909,49.54545454545455,47.90909090909091,49.09090909090909,44.0,41.09090909090909,35.18181818181818,30.636363636363637,37.18181818181818,43.54545454545455,40.63636363636363,43.54545454545455,39.36363636363637,44.18181818181818,44.27272727272727,40.81818181818182,42.18181818181818,34.18181818181818,34.36363636363637,42.09090909090909,42.90909090909091,41.45454545454545,40.54545454545455,38.72727272727273,40.54545454545455,42.54545454545455,41.36363636363637,41.54545454545455,38.0,32.27272727272727
15.363636363636363,14.181818181818182,16.90909090909091,14.909090909090908,17.363636363636363,16.545454545454547,16.636363636363637,16.90909090909091,16.363636363636363,18.181818181818183,15.818181818181818,21.90909090909091,19.636363636363637,19.272727272727273,20.272727272727273,21.0,21.09090909090909,20.818181818181817,20.818181818181817,21.09090909090909,20.181818181818183,20.09090909090909,41.09090909090909,44.0,45.09090909090909,45.27272727272727,45.72727272727273,46.81818181818182,47.72727272727273,46.45454545454545,42.63636363636363,36.81818181818182,38.45454545454545,43.0,47.54545454545455,46.63636363636363,47.63636363636363,47.63636363636363,48.81818181818182,49.0,46.27272727272727,44.09090909090909,37.81818181818182,33.90909090909091,38.72727272727273,44.36363636363637,40.18181818181818,43.45454545454545,36.81818181818182,43.54545454545455,43.90909090909091,41.27272727272727,43.09090909090909,35.63636363636363,35.54545454545455,42.18181818181818,43.09090909090909,44.72727272727273,42.45454545454545,40.54545454545455,41.18181818181818,42.36363636363637,42.72727272727273,42.90909090909091,38.63636363636363,32.09090909090909
16.727272727272727,13.545454545454545,16.09090909090909,16.181818181818183,17.454545454545453,15.272727272727273,17.0,16.09090909090909,17.636363636363637,16.181818181818183,15.454545454545455,22.09090909090909,21.0,19.454545454545453,19.90909090909091,20.727272727272727,21.0,19.454545454545453,20.727272727272727,21.272727272727273,19.636363636363637,20.272727272727273,43.0,43.90909090909091,44.18181818181818,45.45454545454545,47.0,47.72727272727273,48.45454545454545,46.72727272727273,44.18181818181818,38.27272727272727,39.72727272727273,44.54545454545455,48.0,45.81818181818182,48.0,47.81818181818182,48.81818181818182,47.45454545454545,48.54545454545455,43.81818181818182,39.27272727272727,35.27272727272727,40.54545454545455,44.54545454545455,41.45454545454545,42.45454545454545,37.72727272727273,43.45454545454545,43.36363636363637,42.90909090909091,42.81818181818182,37.45454545454545,36.36363636363637,42.81818181818182,42.90909090909091,44.36363636363637,41.45454545454545,41.18181818181818,42.63636363636363,44.09090909090909,42.81818181818182,44.36363636363637,39.81818181818182,32.45454545454545
18.727272727272727,13.0,17.181818181818183,16.818181818181817,18.818181818181817,15.272727272727273,17.181818181818183,15.909090909090908,17.454545454545453,15.818181818181818,16.181818181818183,22.545454545454547,21.181818181818183,19.181818181818183,19.636363636363637,20.272727272727273,21.09090909090909,19.90909090909091,21.363636363636363,20.545454545454547,20.0,20.636363636363637,42.54545454545455,41.81818181818182,44.18181818181818,45.81818181818182,48.27272727272727,47.0,46.27272727272727,46.72727272727273,45.0,39.81818181818182,39.36363636363637,44.90909090909091,47.54545454545455,44.81818181818182,49.18181818181818,45.90909090909091,47.54545454545455,47.72727272727273,48.54545454545455,45.63636363636363,41.09090909090909,36.81818181818182,40.90909090909091,43.18181818181818,42.63636363636363,41.45454545454545,39.63636363636363,42.81818181818182,42.90909090909091,43.54545454545455,42.09090909090909,39.0,36.63636363636363,41.90909090909091,43.90909090909091,43.63636363636363,42.90909090909091,40.81818181818182,43.36363636363637,44.72727272727273,43.72727272727273,43.18181818181818,40.90909090909091,34.63636363636363
18.636363636363637,12.818181818181818,16.90909090909091,16.545454545454547,17.545454545454547,16.363636363636363,17.0,16.272727272727273,16.0,16.0,16.272727272727273,17.636363636363637,22.727272727272727,19.90909090909091,20.09090909090909,20.181818181818183,22.09090909090909,20.545454545454547,20.90909090909091,19.818181818181817,20.454545454545453,20.636363636363637,42.63636363636363,41.45454545454545,43.63636363636363,44.90909090909091,46.72727272727273,45.0,45.27272727272727,45.09090909090909,44.72727272727273,40.63636363636363,38.45454545454545,45.18181818181818,46.36363636363637,45.36363636363637,47.72727272727273,46.18181818181818,45.72727272727273,46.81818181818182,48.54545454545455,45.54545454545455,42.63636363636363,38.63636363636363,40.45454545454545,41.81818181818182,41.36363636363637,40.90909090909091,40.81818181818182,42.09090909090909,42.54545454545455,42.18181818181818,40.54545454545455,39.18181818181818,35.09090909090909,41.72727272727273,42.90909090909091,43.18181818181818,41.72727272727273,40.72727272727273,43.45454545454545,44.63636363636363,44.09090909090909,43.72727272727273,40.72727272727273,36.09090909090909
18.363636363636363,13.0,17.0,16.818181818181817,18.363636363636363,16.727272727272727,16.0,15.454545454545455,17.363636363636363,14.818181818181818,15.090909090909092,18.363636363636363,23.272727272727273,20.0,20.0,20.272727272727273,21.363636363636363,20.272727272727273,19.818181818181817,19.272727272727273,20.09090909090909,19.363636363636363,41.90909090909091,40.72727272727273,43.72727272727273,43.72727272727273,45.36363636363637,45.27272727272727,44.54545454545455,45.63636363636363,44.36363636363637,37.90909090909091,36.81818181818182,44.36363636363637,43.72727272727273,44.18181818181818,45.81818181818182,45.18181818181818,46.27272727272727,46.09090909090909,49.90909090909091,44.81818181818182,42.18181818181818,38.27272727272727,40.09090909090909,41.18181818181818,40.36363636363637,39.0,41.54545454545455,41.63636363636363,42.0,40.0,39.72727272727273,39.18181818181818,33.90909090909091,42.09090909090909,43.09090909090909,41.72727272727273,42.81818181818182,39.0,42.45454545454545,43.09090909090909,42.18181818181818,43.45454545454545,38.27272727272727,37.72727272727273
18.181818181818183,13.0,18.181818181818183,16.272727272727273,16.454545454545453,16.818181818181817,16.818181818181817,16.636363636363637,19.727272727272727,15.272727272727273,15.545454545454545,17.181818181818183,17.454545454545453,19.90909090909091,20.0,20.454545454545453,21.181818181818183,20.0,19.454545454545453,19.272727272727273,19.454545454545453,18.90909090909091,40.09090909090909,39.36363636363637,42.27272727272727,42.54545454545455,45.54545454545455,42.45454545454545,43.45454545454545,44.81818181818182,43.72727272727273,38.09090909090909,36.27272727272727,43.45454545454545,43.90909090909091,43.27272727272727,46.36363636363637,42.90909090909091,44.63636363636363,43.81818181818182,48.27272727272727,41.72727272727273,42.18181818181818,38.54545454545455,39.36363636363637,40.72727272727273,39.54545454545455,37.81818181818182,40.36363636363637,39.90909090909091,40.54545454545455,39.63636363636363,38.81818181818182,39.72727272727273,33.18181818181818,40.72727272727273,42.18181818181818,40.81818181818182,40.54545454545455,35.63636363636363,43.0,41.63636363636363,43.54545454545455,41.36363636363637,38.09090909090909,38.54545454545455
19.727272727272727,13.363636363636363,18.181818181818183,16.545454545454547,15.545454545454545,16.181818181818183,17.09090909090909,19.818181818181817,20.0,15.909090909090908,16.727272727272727,16.818181818181817,18.363636363636363,19.727272727272727,19.818181818181817,20.818181818181817,21.181818181818183,20.0,20.0,19.818181818181817,19.545454545454547,18.727272727272727,39.45454545454545,37.18181818181818,42.27272727272727,42.18181818181818,44.81818181818182,41.0,41.90909090909091,41.90909090909091,42.09090909090909,37.54545454545455,35.18181818181818,43.45454545454545,41.0,42.63636363636363,46.0,43.18181818181818,44.63636363636363,43.45454545454545,47.63636363636363,41.90909090909091,40.54545454545455,37.90909090909091,38.09090909090909,39.09090909090909,38.72727272727273,35.54545454545455,39.0,36.36363636363637,39.27272727272727,38.45454545454545,37.72727272727273,39.09090909090909,29.90909090909091,40.18181818181818,40.63636363636363,38.90909090909091,37.45454545454545,34.72727272727273,42.54545454545455,40.72727272727273,40.0,38.81818181818182,37.81818181818182,38.90909090909091
13.636363636363637,13.0,19.545454545454547,16.454545454545453,15.545454545454545,14.454545454545455,17.818181818181817,18.818181818181817,18.454545454545453,15.727272727272727,15.818181818181818,17.454545454545453,18.272727272727273,20.363636363636363,20.09090909090909,20.727272727272727,21.0,20.454545454545453,20.0,19.818181818181817,19.363636363636363,18.545454545454547,38.81818181818182,34.63636363636363,41.27272727272727,38.27272727272727,44.0,37.36363636363637,40.09090909090909,40.27272727272727,40.54545454545455,36.0,32.90909090909091,40.54545454545455,41.90909090909091,40.27272727272727,45.45454545454545,42.72727272727273,43.36363636363637,41.18181818181818,47.09090909090909,40.0,40.81818181818182,35.63636363636363,36.09090909090909,35.27272727272727,36.81818181818182,31.818181818181817,39.72727272727273,31.727272727272727,37.0,34.72727272727273,34.72727272727273,36.90909090909091,25.90909090909091,38.36363636363637,37.54545454545455,35.63636363636363,33.36363636363637,31.727272727272727,41.90909090909091,38.45454545454545,39.0,37.27272727272727,32.09090909090909,38.36363636363637
13.363636363636363,13.727272727272727,14.727272727272727,17.181818181818183,16.0,15.454545454545455,16.363636363636363,17.272727272727273,19.818181818181817,16.90909090909091,17.818181818181817,16.727272727272727,17.454545454545453,20.181818181818183,19.818181818181817,20.363636363636363,20.454545454545453,20.181818181818183,19.545454545454547,20.181818181818183,19.818181818181817,18.90909090909091,38.18181818181818,32.27272727272727,39.09090909090909,35.27272727272727,41.81818181818182,35.63636363636363,39.18181818181818,37.72727272727273,38.36363636363637,33.27272727272727,30.272727272727273,39.72727272727273,41.18181818181818,39.0,43.27272727272727,40.36363636363637,42.18181818181818,41.09090909090909,45.54545454545455,38.81818181818182,40.0,33.36363636363637,35.27272727272727,31.272727272727273,33.72727272727273,28.818181818181817,39.81818181818182,27.181818181818183,33.27272727272727,31.363636363636363,30.09090909090909,34.90909090909091,21.818181818181817,35.63636363636363,35.0,31.636363636363637,28.454545454545453,25.363636363636363,38.63636363636363,35.36363636363637,34.27272727272727,31.636363636363637,26.90909090909091,36.18181818181818
12.545454545454545,13.181818181818182,15.545454545454545,18.0,15.636363636363637,16.90909090909091,17.0,17.727272727272727,19.545454545454547,16.272727272727273,18.90909090909091,16.454545454545453,16.818181818181817,19.0,19.818181818181817,20.181818181818183,20.545454545454547,20.181818181818183,19.90909090909091,19.454545454545453,20.09090909090909,18.818181818181817,36.81818181818182,29.181818181818183,35.90909090909091,30.818181818181817,39.0,32.18181818181818,37.09090909090909,34.09090909090909,36.90909090909091,30.545454545454547,27.636363636363637,40.54545454545455,39.18181818181818,36.45454545454545,41.90909090909091,38.90909090909091,39.27272727272727,39.54545454545455,42.90909090909091,37.63636363636363,38.54545454545455,32.63636363636363,33.54545454545455,27.0,29.272727272727273,24.727272727272727,37.81818181818182,22.0,28.545454545454547,27.363636363636363,26.181818181818183,31.90909090909091,16.818181818181817,30.09090909090909,30.09090909090909,26.0,22.545454545454547,22.09090909090909,35.0,30.0,31.0,25.818181818181817,23.818181818181817,31.181818181818183
13.909090909090908,13.272727272727273,15.545454545454545,16.363636363636363,16.363636363636363,16.09090909090909,15.909090909090908,15.636363636363637,19.0,15.818181818181818,19.727272727272727,16.90909090909091,16.545454545454547,19.0,19.90909090909091,20.818181818181817,20.90909090909091,19.90909090909091,19.545454545454547,19.727272727272727,20.181818181818183,18.90909090909091,34.72727272727273,26.90909090909091,34.36363636363637,27.545454545454547,36.63636363636363,29.181818181818183,33.81818181818182,31.90909090909091,33.63636363636363,28.0,26.272727272727273,38.0,36.54545454545455,33.45454545454545,38.72727272727273,34.63636363636363,37.36363636363637,37.18181818181818,42.18181818181818,34.45454545454545,36.36363636363637,30.272727272727273,28.818181818181817,21.818181818181817,23.545454545454547,20.727272727272727,34.63636363636363,17.181818181818183,24.0,22.545454545454547,22.363636363636363,27.454545454545453,14.0,25.90909090909091,24.818181818181817,20.272727272727273,19.636363636363637,17.454545454545453,29.727272727272727,24.545454545454547,24.636363636363637,21.545454545454547,18.09090909090909,25.09090909090909
13.818181818181818,14.090909090909092,15.818181818181818,16.727272727272727,16.272727272727273,15.0,15.818181818181818,15.909090909090908,17.727272727272727,16.363636363636363,19.0,16.454545454545453,16.727272727272727,18.545454545454547,20.272727272727273,20.636363636363637,20.545454545454547,19.363636363636363,19.727272727272727,19.545454545454547,19.545454545454547,19.272727272727273,31.545454545454547,22.636363636363637,31.272727272727273,24.181818181818183,33.0,26.0,30.09090909090909,28.0,31.454545454545453,23.454545454545453,22.181818181818183,38.18181818181818,33.0,30.90909090909091,38.54545454545455,31.818181818181817,33.81818181818182,33.27272727272727,38.45454545454545,33.81818181818182,33.09090909090909,27.90909090909091,23.727272727272727,17.636363636363637,18.818181818181817,17.636363636363637,31.363636363636363,13.909090909090908,20.09090909090909,18.0,18.545454545454547,23.363636363636363,12.181818181818182,22.181818181818183,21.181818181818183,16.363636363636363,15.545454545454545,14.909090909090908,24.272727272727273,19.272727272727273,20.0,17.09090909090909,14.272727272727273,20.727272727272727
13.090909090909092,14.909090909090908,15.090909090909092,16.454545454545453,16.818181818181817,15.818181818181818,16.0,15.0,17.818181818181817,16.09090909090909,18.272727272727273,15.545454545454545,16.636363636363637,19.272727272727273,20.272727272727273,19.363636363636363,21.181818181818183,20.09090909090909,20.0,19.727272727272727,19.363636363636363,19.454545454545453,27.363636363636363,20.272727272727273,28.09090909090909,20.272727272727273,28.90909090909091,21.636363636363637,26.363636363636363,24.0,28.0,21.09090909090909,19.454545454545453,36.81818181818182,30.636363636363637,26.818181818181817,35.36363636363637,29.272727272727273,30.90909090909091,30.818181818181817,37.81818181818182,30.09090909090909,29.181818181818183,26.545454545454547,19.727272727272727,14.272727272727273,15.636363636363637,14.909090909090908,26.454545454545453,10.818181818181818,15.909090909090908,13.818181818181818,15.0,18.272727272727273,9.818181818181818,16.727272727272727,16.727272727272727,12.363636363636363,12.363636363636363,12.454545454545455,18.727272727272727,15.454545454545455,16.09090909090909,12.909090909090908,11.363636363636363,16.90909090909091
11.545454545454545,14.727272727272727,14.636363636363637,16.454545454545453,16.818181818181817,14.545454545454545,16.272727272727273,15.545454545454545,16.90909090909091,15.545454545454545,17.727272727272727,16.181818181818183,17.363636363636363,19.09090909090909,19.454545454545453,19.09090909090909,21.181818181818183,20.09090909090909,20.454545454545453,19.727272727272727,19.09090909090909,18.90909090909091,26.0,17.545454545454547,24.272727272727273,18.0,25.272727272727273,18.363636363636363,23.0,20.818181818181817,25.727272727272727,17.818181818181817,17.545454545454547,32.54545454545455,25.636363636363637,24.454545454545453,32.45454545454545,25.454545454545453,28.0,26.818181818181817,33.63636363636363,28.09090909090909,26.0,21.636363636363637,16.636363636363637,10.545454545454545,12.272727272727273,12.727272727272727,21.818181818181817,8.636363636363637,13.181818181818182,11.181818181818182,12.272727272727273,14.454545454545455,8.090909090909092,13.363636363636363,13.0,10.909090909090908,10.272727272727273,10.0,15.818181818181818,12.181818181818182,13.272727272727273,10.090909090909092,9.727272727272727,13.090909090909092
11.909090909090908,14.272727272727273,14.545454545454545,16.09090909090909,17.818181818181817,15.545454545454545,16.727272727272727,14.636363636363637,16.818181818181817,16.09090909090909,16.90909090909091,16.272727272727273,17.454545454545453,19.272727272727273,20.09090909090909,19.545454545454547,20.818181818181817,19.90909090909091,21.181818181818183,19.272727272727273,18.636363636363637,18.181818181818183,21.90909090909091,15.272727272727273,21.181818181818183,15.909090909090908,23.181818181818183,16.636363636363637,20.818181818181817,18.545454545454547,23.09090909090909,16.09090909090909,15.727272727272727,29.636363636363637,23.545454545454547,21.09090909090909,28.09090909090909,22.818181818181817,25.363636363636363,23.0,28.363636363636363,24.272727272727273,24.0,20.0,13.636363636363637,9.0,10.181818181818182,10.909090909090908,17.272727272727273,7.545454545454546,11.545454545454545,9.090909090909092,10.909090909090908,12.090909090909092,8.0,11.272727272727273,10.909090909090908,9.0,8.272727272727273,8.272727272727273,12.272727272727273,9.909090909090908,10.0,9.454545454545455,7.545454545454546,9.909090909090908
12.636363636363637,14.090909090909092,14.454545454545455,16.545454545454547,17.0,15.272727272727273,16.363636363636363,16.0,16.636363636363637,16.181818181818183,16.181818181818183,16.636363636363637,17.636363636363637,19.545454545454547,20.90909090909091,19.181818181818183,20.454545454545453,19.636363636363637,20.272727272727273,19.818181818181817,18.90909090909091,18.90909090909091,19.454545454545453,14.454545454545455,18.727272727272727,12.818181818181818,19.363636363636363,15.636363636363637,19.181818181818183,16.0,20.363636363636363,14.363636363636363,15.454545454545455,26.636363636363637,21.545454545454547,19.181818181818183,24.636363636363637,20.727272727272727,23.181818181818183,20.818181818181817,24.181818181818183,21.272727272727273,18.818181818181817,16.181818181818183,11.0,8.272727272727273,9.545454545454545,10.181818181818182,13.545454545454545,7.0,9.545454545454545,8.090909090909092,10.181818181818182,9.636363636363637,7.909090909090909,9.272727272727273,10.0,7.636363636363637,6.636363636363637,7.7272727272727275,10.272727272727273,7.0,9.363636363636363,8.727272727272727,7.181818181818182,7.818181818181818
11.272727272727273,14.545454545454545,14.818181818181818,17.818181818181817,16.636363636363637,15.363636363636363,16.272727272727273,15.181818181818182,17.181818181818183,15.363636363636363,15.363636363636363,16.454545454545453,17.272727272727273,18.545454545454547,21.363636363636363,19.181818181818183,20.818181818181817,19.818181818181817,20.181818181818183,19.09090909090909,19.727272727272727,19.454545454545453,17.636363636363637,13.272727272727273,17.272727272727273,12.909090909090908,18.545454545454547,14.545454545454545,17.272727272727273,15.636363636363637,18.636363636363637,13.727272727272727,15.545454545454545,21.545454545454547,20.454545454545453,16.363636363636363,22.636363636363637,19.0,22.181818181818183,20.09090909090909,22.0,19.09090909090909,15.909090909090908,16.454545454545453,8.727272727272727,6.909090909090909,8.363636363636363,9.636363636363637,10.909090909090908,6.636363636363637,8.454545454545455,8.090909090909092,9.454545454545455,8.272727272727273,7.7272727272727275,7.363636363636363,8.0,6.7272727272727275,7.181818181818182,7.181818181818182,8.636363636363637,7.0,8.454545454545455,7.454545454545454,5.818181818181818,7.181818181818182
13.0,15.545454545454545,16.272727272727273,16.636363636363637,16.363636363636363,15.363636363636363,17.363636363636363,15.636363636363637,17.181818181818183,15.363636363636363,15.454545454545455,16.09090909090909,17.181818181818183,18.636363636363637,20.272727272727273,20.0,21.0,19.181818181818183,19.454545454545453,19.181818181818183,20.272727272727273,18.454545454545453,15.818181818181818,13.181818181818182,16.454545454545453,12.545454545454545,17.09090909090909,15.0,16.454545454545453,14.0,16.363636363636363,12.454545454545455,15.0,21.09090909090909,19.0,16.545454545454547,19.363636363636363,18.545454545454547,21.727272727272727,17.90909090909091,20.818181818181817,16.545454545454547,14.181818181818182,14.636363636363637,7.545454545454546,5.7272727272727275,7.818181818181818,8.636363636363637,9.181818181818182,6.363636363636363,8.545454545454545,7.636363636363637,8.818181818181818,7.909090909090909,8.090909090909092,7.090909090909091,7.2727272727272725,6.909090909090909,6.454545454545454,6.090909090909091,6.7272727272727275,6.2727272727272725,6.363636363636363,6.545454545454546,5.454545454545454,6.636363636363637
